"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1968255535633031197","Wed Sep 17 10:07:42 +0000 2025","1","Perjalanan PPKS untuk menjaga keberlanjutan sawit Indonesia memang penuh tantangan tapi selalu ada harapan yang tumbuh. Berkat dukungan anda industri sawit terus berkembang dan maju. Kami pun berkomitmen menghadirkan inovasi riset terbaik demi menjaga produktivitas kebun sawit. https://t.co/85Apby9PIq","1968255535633031197","https://pbs.twimg.com/media/G1Cl-JJbkAAEmkX.jpg","","in","","0","0","0","https://x.com/undefined/status/1968255535633031197","2268902413",
"1965189844268974484","Mon Sep 08 23:05:44 +0000 2025","1","Booth PPKS hadir di acara Organic Agriculture in the Tropics (OrgaTrop) 2025 pada tanggal 1-4 September 2025 di Kota Yogyakarta. OrgaTrop berfokus pada pembahasan tantangan-tantangan yang ada dalam pengelolaan pertanian organik. https://t.co/VJGvlPFojd","1965189844268974484","https://pbs.twimg.com/amplify_video_thumb/1965189612927844352/img/gSdTG6L2-x4gVvtR.jpg","","in","","0","0","0","https://x.com/undefined/status/1965189844268974484","2268902413",
"1964181057634525316","Sat Sep 06 04:17:11 +0000 2025","1","Tanaman Muda Harapan Besar Sebelum menghasilkan kelapa sawit butuh perhatian ekstra. Mulai dari pemupukan pengendalian gulma hingga pengendalian hama adalah investasi agar sawit tumbuh sehat dan produktif. Karena hasil yang baik dimulai dari pemeliharaan yang tepat. https://t.co/OHOgXuS4WZ","1964181057634525316","https://pbs.twimg.com/amplify_video_thumb/1964180500593201152/img/p0BV33rOnBsAwjJf.jpg","","in","","0","1","0","https://x.com/undefined/status/1964181057634525316","2268902413",
"1965191338611409163","Mon Sep 08 23:11:41 +0000 2025","0","kenapa iklim terus yang disalahkan? Padahal iklim bukan musuh Sahabat PPKS. Kalau kita memahami kondisi iklim kita bisa beradaptasi antisipasi dan bahkan mitigasi risiko yang muncul. PPKS hadir untuk mendampingi pekebun menuju pertanian presisi dan berkelanjutan. https://t.co/qyUSWHI34p","1965191338611409163","https://pbs.twimg.com/amplify_video_thumb/1965191171170598912/img/jekKdSvN6Dwqe487.jpg","","in","","0","0","0","https://x.com/undefined/status/1965191338611409163","2268902413",
"1965190437339365830","Mon Sep 08 23:08:06 +0000 2025","1","Lahan gambut bisa tetap produktif kalau dikelola dengan tepat. Salah satu caranya adalah dengan mengembalikan keseimbangan mikroba tanah melalui pemanfaatan hayati . Dengan begitu Struktur tanah jadi lebih seimbang. Akar sawit kuat. Serapan hara lebih maksimal. https://t.co/27Ga2nxB54","1965190437339365830","https://pbs.twimg.com/media/G0XCR1ibMAEFtHL.jpg","","in","","0","0","0","https://x.com/undefined/status/1965190437339365830","2268902413",
"1964226566994419843","Sat Sep 06 07:18:01 +0000 2025","0","KABAR GEMBIRA!! PPKS kembali hadir pada acara pameran di Kalimantan Timur! Balikpapan Sport and Convention Center (BSCC) Kalimantan Timur 8-10 September 2025 Yuk kunjungi stand kami di BSCC Dome Kalimantan Timur dengan No. booth 37. Kami tunggu kedatangan Sahabat PPKS!! https://t.co/IWSGJxTN8k","1964226566994419843","https://pbs.twimg.com/media/G0JVojvasAAfyma.jpg","","in","","0","0","0","https://x.com/undefined/status/1964226566994419843","2268902413",
"1985472379573903608","Mon Nov 03 22:21:18 +0000 2025","2","Menteri ESDM sudah benar Ada dua jenis utama biofuel yakni terbuat dari tanaman pangan seperti minyak kelapa sawit jagung atau tebu. Kedua biofuel terbuat dari biomassa nonpangan seperti residu kegiatan agrikultur atau limbah aktivitas kehutanan. https://t.co/K2cgf9Nrp5","1985472379573903608","","","in","","0","0","1","https://x.com/undefined/status/1985472379573903608","178237411",
"1980796225348857898","Wed Oct 22 00:39:56 +0000 2025","2","#Kotatinggi Dua individu rentung selepas kereta dinaiki mereka merempuh pokok dan terbakar di kebun kelapa sawit di Jalan Tanjung Balau. https://t.co/qdv62J8Q2u","1980796225348857898","","","in","","0","0","0","https://x.com/undefined/status/1980796225348857898","63070015",
"1974453482079084703","Sat Oct 04 12:36:08 +0000 2025","0","Melalui uji toksisitas semua bisa terdeketsi mulai dari perubahan perilaku hewan uji kerusakan jaringan sampai gangguan organ dalam. Data ini menjadi dasar penting untuk memastikan keamanan produk untuk kesehatan maupun lingkungan https://t.co/2dWnGPKwvl","1974453482079084703","https://pbs.twimg.com/media/G2aq-VPaUAARvV0.jpg","","in","","0","0","0","https://x.com/undefined/status/1974453482079084703","2268902413",
"1987279428863598911","Sun Nov 09 09:32:38 +0000 2025","2","@CNNIndonesia Dia bicara gitu keliatan bener tp liat aja hutan di kalimantan gundul mlh ditanam kelapa sawit","1987453267669045579","","CNNIndonesia","in","","0","0","1","https://x.com/undefined/status/1987453267669045579","1649195910935748609",
